umap1	umap2	tok	year_label
7.4526143	4.4329586	disease_mesh_d008337	1
10.58579	6.8957753	3,102	1
11.104881	-0.024945287	cpsase	1
13.419996	-4.3688555	antique	1
10.492802	0.023443608	swanberg	1
12.96716	7.8006034	2,083	1
14.230179	4.6504455	deltapn	1
11.75388	13.027149	35.04	1
9.126938	10.499334	pancreatectomized	1
8.47572	6.5980463	fluted	1
7.546408	-3.127858	gene_854428	1
8.9952755	0.48131642	overprojection	1
14.859917	-2.524511	supelco	1
2.6576695	4.523117	o15	1
8.313699	4.700049	nonheritable	1
8.809611	2.8598273	gene_22220380	1
13.907325	3.0820088	775,000	1
14.666263	-8.077004	iim	1
7.783796	3.238039	-394	1
13.113267	2.1100297	dnbs	1
6.4247813	-1.3767358	gene_40232	1
9.252222	-1.8343171	eann	1
4.355934	4.306327	virescen	1
14.153428	0.096424386	hoffm	1
7.2677073	12.103646	planning	1
9.447927	-1.2942687	zomer	1
16.828993	3.8241856	164.1	1
10.284976	-4.739331	ethnopharmacology	1
9.118359	7.086268	hypoargininemia	1
14.932445	9.3973465	dexter	1
11.841994	1.9956403	viollet	1
10.569522	-5.2089763	chemical_mesh_c058319	1
18.884094	2.5202312	frontend	1
14.659145	3.7794085	cyclam	1
12.400968	0.24915814	azcon	1
8.637855	1.0028346	acetonic	1
9.534254	3.1052873	c6h8o7	1
8.102713	7.3808756	species_283035	1
11.813099	-2.8899798	20212	1
17.62531	3.415523	guidant	1
12.942889	11.295883	chemical_mesh_d001310	1
9.95486	2.709115	powders	1
7.119163	0.69849515	methionyl-	1
13.756706	15.405772	gene_7038	1
12.445632	-5.9724994	ddlt	1
10.154859	8.488677	201	1
12.334664	-1.2681416	6cls	1
9.797803	3.4652002	infektionserregern	1
15.15656	-1.6598246	p66shc	1
17.149353	-0.9162644	procerus	1
17.202084	9.279805	disease_mesh_d010390	1
13.377987	9.4305725	carbonato	1
10.039808	-0.7708771	bazemore	1
0.6505488	4.9998	immunoproteome	1
7.0881467	-0.115499474	clpl	1
4.311183	8.742128	gene_24782	1
10.311469	-2.5616279	gene_2657583	1
0.82586026	-0.92242324	vasculotropic	1
2.3433008	2.5782316	ni(110	1
6.131763	1.8916053	asp96	1
4.272995	10.714514	pmns	1
6.432131	-0.6735572	chemical_mesh_d000157	1
11.869591	1.7082034	vorp	1
6.6351924	10.694334	ctvt	1
8.468742	11.294184	igap	1
10.852956	2.6552584	gene_53328	1
11.409337	4.0095367	lacoo3	1
8.14093	4.079981	in't	1
11.237242	2.9654987	bromochlorobenzene	1
9.340598	7.837714	depreciation	1
16.55277	-2.5186517	delv	1
11.80317	5.5249505	37/57	1
10.839083	6.83047	jano	1
11.443141	6.9693074	5,852	1
14.597256	2.0775445	2-(1	1
11.888006	-1.3252888	combust	1
17.03322	1.2547661	homeobox	1
8.42074	3.1291065	salinospora	1
7.9816985	9.611526	periodontoid	1
1.9797701	9.614296	17s	1
13.380026	-2.0410314	gene_12503	1
1.4760503	-1.7618933	stayed	1
7.2185802	6.7914696	herpestid	1
14.571143	6.1815042	yt+1	1
13.393032	7.033938	48.85	1
9.741307	7.828315	bordering	1
16.346334	-0.3459158	tritaeniorhynchus	1
8.2767105	-8.082611	/0	1
12.273748	1.1608723	i.k.	1
8.6739	4.6592283	microphtalmia	1
4.303153	9.227941	gene_101111152	1
2.6287832	4.7912865	sortav	1
12.940418	2.974364	rt2profiler	1
14.599832	0.9982682	rrs6	1
18.493622	4.729823	wcd	1
9.535353	3.1885414	c3h1	1
5.2874026	6.366325	vermiculate	1
14.448898	-6.0385633	overactivate	1
11.271979	4.2306137	2r01	1
10.199726	1.2830548	gene_200933	1
6.1574054	2.6726027	t107	1
14.468703	-1.0834318	peltate	1
5.0565233	-1.7668108	psmalpha	1
6.7596927	-0.51917195	mrai	1
17.099682	6.0702143	rlc1p	1
8.188524	-3.2071848	species_40324	1
10.204621	6.9900303	amigos	1
5.9023314	5.3328648	chimarrao	1
3.4435549	0.5034904	normoweight	1
11.22198	2.4671876	ajji	1
5.6701927	1.0916936	teed	1
18.610413	0.61764735	unicellularity	1
11.492696	7.3092637	a-375	1
8.151062	4.0793195	stomia	1
11.098839	1.1289622	mf3	1
13.756499	2.8539279	methyl-2,6	1
13.015486	7.43528	72.26	1
10.173939	4.169955	2,088	1
2.5835214	2.85093	gene_22415;22416	1
3.7623603	11.561304	mg/70	1
11.834777	-3.101975	species_271	1
9.6895895	16.321655	panallergen	1
7.470065	-1.3877232	bhugra	1
6.7716584	4.859482	hemotropic	1
18.466366	5.066271	species_280754	1
15.416259	-4.883782	miame	1
12.734526	8.711699	8.34	1
6.1364512	-1.1372211	/ova	1
19.588308	8.813495	alpha-32p]utp	1
10.301669	11.724258	gene_50506	1
14.84091	6.475418	n=78	1
2.7570126	-0.9814773	cfiim	1
16.498291	0.23235457	-neighborhood	1
11.411416	5.7442827	2.506	1
6.9191937	6.6492696	gene_2768920	1
9.894811	1.6969388	gene_144715	1
7.236064	0.58086723	topro-3	1
6.8401647	6.3541255	b5r	1
21.80273	-0.38992402	pd60	1
7.1641393	10.8109045	gene_31151	1
14.463037	3.9567108	diformate	1
12.613451	4.055461	pbib	1
15.839075	9.320716	cultivated	1
5.1479783	-4.065489	thcy	1
10.079836	0.23774289	gene_840105	1
5.140448	4.2438207	unipoint	1
8.699737	3.5496492	likes	1
9.563168	2.4159331	opls_2005	1
6.7876673	15.288445	disease_mesh_d000848	1
8.65867	8.002027	nfatp	1
14.281257	-2.8086846	2000/01	1
10.155942	8.51569	95%ci=1.13	1
7.084542	2.9222271	arg182	1
20.694775	9.185896	unengaged	1
3.2848544	6.025171	loculus	1
4.0267673	-2.5885985	interconnected	1
9.8705435	-0.63129914	chemical_mesh_c042003	1
5.1420407	1.4459386	gene_510767	1
9.67175	-1.8931085	disease_mesh_c537308	1
14.610511	3.563398	h1av	1
11.643025	-5.1337724	dopal	1
9.76822	5.2348557	staturo	1
6.736216	9.261595	cmpcs	1
4.772272	0.5316643	gene_2939	1
9.525548	3.7788997	spatesten	1
2.7888837	3.6142569	circulus	1
8.509007	-2.7990885	ratification	1
11.04502	-4.064693	immunomicroscopy	1
11.13467	4.8832793	porcino	1
10.055645	14.823664	1.54056	1
11.072736	-4.795527	enzo	1
12.168234	8.50992	1.030	1
18.151108	8.31021	disease_mesh_d065306	1
11.433061	-4.0460258	ncfc	1
9.178233	4.1796207	htbs	1
12.542291	8.90471	5.34	1
12.564727	6.163801	1,933	1
5.592401	-6.1429653	drosha	1
8.967887	8.667265	gene_9879	1
20.356592	-2.1617112	approve	1
11.756233	12.761924	35.04	1
-1.9366103	1.6802663	cytokinesis	1
10.451934	-4.0420356	nonadecanoic	1
5.0906806	2.7425866	asn186	1
16.695911	8.361781	keratectomy	1
6.8088775	1.8987834	e78	1
12.93111	-3.241924	hybridized	1
16.385052	0.700054	3'-poly	1
9.908602	2.2161367	species_498846	1
3.175184	-0.07786835	deltaxx	1
4.737533	6.4762897	18:6	1
13.3566675	-0.19838844	tsien	1
6.0716987	2.917354	hypothe	1
1.3629335	8.077023	species_31192	1
10.165992	3.0784264	hewstone	1
7.073889	12.087861	teno	1
8.643902	0.64903235	gene_853566	1
7.056175	7.7928934	species_494514	1
4.8432717	-1.6668874	fetalclone	1
19.686087	-0.9278961	wpro	1
3.989019	6.8972116	cohesinopathie	1
6.652886	5.013291	mgdelta	1
13.04166	-0.66695815	misuser	1
8.897913	6.757821	2um	1
9.671648	12.245496	mupdrs	1
14.477759	3.3957553	swi2	1
19.310703	-0.73715544	rsmh	1
10.419744	-0.18150663	dhaa	1
6.220873	2.85865	tyr114	1
13.304978	3.8303878	pord	1
13.1633215	1.4968795	rjt	1
15.415483	10.703444	-aptamer	1
7.933748	5.3372445	biphenyl-4	1
12.68596	2.3080823	beginn	1
14.124554	1.6619233	dexamethazone	1
10.265456	1.378364	veze	1
10.377944	2.8530734	osmads16	1
19.764877	5.4814143	uropathogen	1
9.121346	6.9049544	vanderplank	1
10.656855	-2.2276506	nilt	1
8.906165	2.4341815	species_170040	1
7.833452	1.0820681	j166	1
5.6978493	4.67605	disinserte	1
10.7322	3.84253	r=0.301	1
19.286924	3.5600715	stakeholder	1
0.85449064	12.7967005	minuend	1
9.183562	-1.6279978	blurring	1
11.606746	13.75659	gene_398389	1
6.416033	-0.93980485	gene_7832	1
10.307042	4.6355014	sueno	1
9.986914	4.177386	b)/	1
10.059224	5.742159	cellline_cvcl_6f81	1
9.505348	5.4403877	5525	1
10.39391	2.4803095	urinogenital	1
5.7951493	7.1259193	acanthobothrium	1
11.329203	4.1758127	5'-agagtttgatcmtggctcag-3	1
11.774264	0.68396544	snowden	1
6.372839	1.4718069	clinicopathology	1
7.696399	-1.5640271	erembodegem	1
2.0646713	11.446829	nhamcs	1
11.303189	-2.040982	dictamni	1
0.98855996	6.9995975	evacuatory	1
14.265629	3.0772605	mke	1
4.1025076	8.288626	gvrm	1
11.027485	8.59992	2,876	1
17.182423	7.065683	barreled	1
6.473124	-0.3791562	species_74635	1
14.726228	3.5179758	amino-1,10	1
9.672833	4.048808	kollef	1
12.349678	9.677618	677	1
3.2710888	0.056784928	ketjen	1
9.309359	-4.0853243	fished	1
11.61093	6.7218614	phye	1
7.546166	10.480261	homberg	1
18.689533	9.424466	postmating	1
17.012362	4.602311	4(f	1
12.522907	2.6093159	gene_312936	1
0.57637304	5.126984	disease_mesh_d020945	1
19.370401	3.1400828	xsv	1
9.991923	-5.5481725	subcutis	1
11.014155	11.538995	lale	1
12.147235	8.431582	8.73	1
-0.6894861	-0.115884505	farrow	1
11.437355	6.9428725	2.125	1
14.498843	0.47802666	gy/10	1
12.335372	-2.5376112	phrase	1
7.3310447	-3.9431124	boeke	1
11.66542	-1.0448924	apple	1
6.650289	3.848355	gene_5266;5267	1
12.121773	3.8848667	dimethylimidazol-2	1
-0.7463023	0.6903748	osna	1
6.1562653	-2.996627	mips	1
7.934613	-0.48232386	species_4112	1
6.867896	3.4262395	a;rs#_1256046734	1
9.422899	3.6318665	icr/	1
15.579637	-0.47726607	presenilin	1
17.741554	-1.1224879	gene_6414	1
9.023399	4.3862386	pnovo	1
15.254252	9.422421	evisceration	1
4.2025943	0.4994856	fv10	1
6.356739	7.881905	heaviside	1
9.475803	2.765651	er2925	1
6.509258	3.428312	pat1delta	1
10.208238	2.8866067	gene_19214	1
11.153397	-5.1527863	gene_13367	1
1.9330246	-1.1429651	gambler	1
12.15845	-6.9353156	99f	1
11.366811	12.027353	spiker	1
0.6057884	5.927968	sanyinjiao	1
12.831745	1.6149671	gene_23024	1
20.502337	4.5263257	acknowledgment	1
12.169641	8.740853	11.39	1
11.392627	8.387355	mytomicin	1
11.022911	-2.8183246	ulsd	1
13.459282	-5.012449	prometastatic	1
6.032669	1.041875	grxs14	1
10.553966	7.2885	8,796	1
13.49322	3.7495735	cranes	1
3.0192564	-1.8265907	adaptogen	1
13.377433	-1.6660587	itinerancy	1
13.015621	7.165063	33.63	1
12.818304	12.843567	papadopoulo	1
4.480461	13.861479	sender	1
11.112641	9.856293	expansible	1
6.806587	-0.70092446	chemical_mesh_c073812	1
8.446935	-4.826713	meo-	1
7.641986	5.274993	species_3694	1
20.664656	2.2931423	mdsa	1
12.414447	2.631053	zentralen	1
14.118314	1.0545236	huntingford	1
3.744952	-0.27843824	rcas1	1
6.924694	3.1017249	n78	1
10.455493	2.2409089	schule	1
9.217685	4.4982166	conrol	1
15.941892	6.6406846	yijklm	1
13.690749	2.7124228	rendu	1
14.631393	7.577703	44/49	1
10.5853615	8.339591	5754	1
9.875747	1.1528265	particularized	1
7.496545	5.8351407	species_54296	1
8.437841	2.277665	gene_854469	1
9.882198	-1.2732918	chemical_mesh_d002090	1
9.607546	-0.32349414	chemical_mesh_c007072	1
20.338518	2.4091258	si-	1
12.308998	-0.43393642	gomez	1
8.575609	2.13556	gene_11254	1
12.609654	7.271636	-11.3	1
10.228886	-4.090933	-139	1
1.6182945	-2.6274116	forkhead	1
7.908706	-5.8441234	minidawn	1
10.522012	-4.2129006	cohibin	1
15.106094	7.6773796	n=435	1
20.076647	4.4691687	blq1	1
8.866916	5.005781	154700	1
3.9567285	11.329316	thymocyte	1
8.564449	-1.0297151	propionylation	1
3.3765419	3.3002367	glu404	1
11.312878	6.371699	f(1,128	1
6.944162	5.2855396	nonflagellate	1
3.857975	-0.4375916	ionizable	1
7.353037	3.6013904	37.5c	1
7.5095267	-0.31041119	lsr2	1
9.26414	4.6027	goffa	1
10.018936	5.4478893	p=0.938	1
8.179785	1.7994722	zt24	1
4.7498255	10.088852	betach2	1
10.569024	2.2522187	-isomerase	1
1.513053	2.3848615	biopsychosocial	1
0.26575765	-2.1840417	gene_5055	1
9.324179	4.5773954	g3000	1
2.0963943	-1.8954113	http://www.fmrib.ox.ac.uk/fsl	1
9.685197	2.9227479	vecto	1
8.361274	4.389443	tf)-gene	1
2.2138326	8.974079	f1b	1
11.679712	-0.8540024	stovall	1
11.941253	9.618901	1719	1
4.1574926	2.551162	gene_160851	1
11.85086	0.7412409	gosh	1
9.534985	5.8003054	replicates	1
1.8195914	9.043378	cerebrocortical	1
17.185356	6.8600087	preceding	1
8.543056	4.7528677	e242	1
3.5326898	3.2169185	osmoregulator	1
11.674972	4.3601785	114.66	1
14.055586	8.80758	75.96	1
8.155878	4.390209	nonseed	1
14.602508	-0.64755404	gene_400668	1
6.6693707	0.7409119	r2846	1
8.565175	-1.8903368	mcnaught	1
13.296553	14.934795	disease_mesh_d015266	1
8.251175	1.4101837	gene_851236	1
12.839348	0.40390873	ranch	1
10.087776	0.018829808	species_3583	1
10.1276655	9.933128	dspe	1
18.226515	3.3444633	histometric	1
15.688656	7.5144134	hvp	1
1.6057242	6.8729596	gene_59340	1
20.094564	6.1047926	simpleaffy	1
-0.042883344	0.27392834	horn	1
14.552652	4.069267	lambertianin	1
4.910563	3.4771028	peat	1
5.6816416	4.2806745	1.738	1
10.43922	-3.5822773	akad	1
6.147912	0.47814155	phb2	1
10.198385	3.2813516	exfoliant	1
3.3618438	6.287921	gene_9735	1
9.752378	7.2230463	requieren	1
12.493001	7.1609063	70.61	1
9.329366	2.220402	3.1.4.4	1
11.771556	2.7228856	hhmp	1
18.628227	2.2879016	nissl	1
15.436597	-3.2805057	interthalamic	1
13.535226	-0.63059556	digby	1
9.396322	3.8493476	10,341	1
7.005795	11.139841	chemical_mesh_c118563	1
1.978241	0.71671414	sgpt	1
18.910831	0.027613206	species_5762	1
7.2654004	-1.2270334	neorectal	1
7.8055396	0.9029896	species_146826	1
6.4348154	3.7863777	weiser	1
5.1316714	3.9242423	exactor	1
6.40141	4.417919	kcnh2	1
9.98875	-1.9742061	chemical_mesh_c014896	1
10.578473	1.8714037	ip3r2	1
16.326365	13.952758	bit	1
15.255748	1.4468628	216.3	1
3.5214841	-1.2890397	mzfliii	1
14.305035	4.871005	.899	1
13.382646	13.913259	icpc2	1
7.923913	2.3717482	-vif	1
9.011418	1.7519789	fi(0	1
8.368056	-1.0623356	1:7500	1
7.499547	-0.46248087	chemical_mesh_d013889	1
11.760729	13.599397	overgeneralization	1
3.1626558	10.637265	gene_844094	1
8.916037	5.056192	species_335395	1
13.651093	7.671811	11/69	1
16.831783	4.2641363	176.2	1
3.703008	2.295705	gene_105755573	1
10.918317	3.8838477	360.4	1
10.336523	1.479139	mesomark	1
12.409657	2.9692721	corbel	1
10.483283	1.2542224	gemert	1
8.505107	-6.503852	chemical_mesh_d004143	1
7.113476	-4.449398	na2b4o7	1
6.638415	5.244008	-dm1	1
12.855617	12.448978	gene_18670	1
6.9723854	0.8008677	3,408	1
5.0443096	3.5348759	f117	1
7.733931	2.7061934	5.1a	1
16.867678	3.793947	134.2	1
5.3751063	-3.5600882	fai	1
15.835296	6.3679023	acceleratory	1
1.6643746	7.5010157	chemical_mesh_d002231	1
9.166185	5.1972227	rxfp1	1
8.368495	6.310301	procambarus	1
20.587051	4.2834244	breakthrough	1
17.396381	11.548639	ebna	1
6.1762214	-4.97266	ijamsville	1
13.40532	1.4894238	daucosterol	1
5.751575	-0.16648236	wtss	1
11.3813505	11.616989	bioaugmente	1
16.839983	8.458636	matricryptin	1
9.338037	2.883792	ecca1	1
11.947735	6.2905197	12/45	1
7.7836595	7.6397843	triplonchida	1
20.751116	-1.3180965	arg	1
3.2935429	-2.134423	species_222523	1
3.3490422	8.337118	-99	1
6.474751	2.4902666	pro198leu	1
10.549408	6.079985	gene_397519	1
9.864786	2.208593	themo	1
3.1607761	10.647108	vte	1
11.56339	3.4580927	acylide	1
13.951631	-2.5694158	heptavalent	1
12.612176	4.541363	124.23	1
17.80276	1.0160384	bpu10i	1
6.045763	7.8031044	chemical_mesh_c009543	1
9.235314	8.482749	gene_11793	1
11.484959	-2.6141503	glcpn3n	1
5.8660326	0.17277381	chemical_mesh_c069277	1
12.984824	-7.4383073	gene_79447	1
7.735557	3.3771114	gwy	1
18.685427	7.5666547	atrs	1
10.965816	3.071599	4326317e	1
3.211644	10.438839	chemical_mesh_d001647	1
10.164583	3.6635535	humidor	1
6.362811	5.2876434	gene_55327	1
4.312715	0.9811116	dps1	1
13.335288	0.02623436	daley	1
14.292707	8.780949	0.5%-5	1
2.2022133	5.7796297	gene_854706	1
6.3798676	-3.6447215	usnm	1
7.8461633	2.3638816	sm41	1
3.801863	3.4164448	deaver	1
11.804846	-5.8947315	-stimulation	1
0.8885035	3.0654933	gene_171410	1
7.3312626	0.87459284	capillaris	1
5.7506547	-7.4080787	photobiology	1
7.9117503	1.5119551	gse6988	1
7.6940155	11.752419	biohazardous	1
18.281324	-0.3551967	nlaiii	1
5.5650587	4.2677813	linguistics	1
3.3632364	11.058353	disease_omim_612862	1
8.845779	3.5628092	depilated	1
9.244547	7.6988006	iguape	1
10.496112	7.2703032	ctla-4ig	1
11.892749	3.494264	tsuzuki	1
15.314086	0.7652415	betamethasone	1
2.075764	-0.058882143	u18666a	1
14.814376	8.835118	85.17	1
9.409761	4.7152205	idep	1
9.656181	6.9882283	suficiente	1
10.4653425	3.15544	asph3	1
11.387304	2.130345	chemical_mesh_c027870	1
4.3412747	7.0745745	gene_733627	1
14.912664	3.3217752	census-	1
6.1267166	-3.269701	/eular	1
9.764981	-3.8026068	+0.3	1
9.71304	1.2133205	endofin	1
8.414519	8.821761	500hz	1
10.742055	2.171901	leinonen	1
2.4530745	11.128838	crasp	1
6.1547947	-0.22823583	biba	1
21.608212	7.8483734	esm-	1
13.999813	-3.0678823	s675	1
16.092669	5.073117	album	1
22.411936	3.3655994	hsv-	1
10.549593	1.7171034	monoreactive	1
7.665509	4.0539765	rip1k	1
6.780837	-2.0029612	casp10	1
18.822203	3.2035313	aped	1
-0.79296845	4.220018	10.1111	1
10.90925	0.17047895	species_104105	1
9.692651	5.8134623	dormagen	1
9.522848	6.1760807	species_91706	1
9.434611	-1.0213939	empow	1
11.693057	5.846817	sesgos	1
7.3823237	11.772935	131i-	1
8.900397	-1.5166516	mead	1
13.484878	5.171161	gene_79666	1
9.169278	3.141946	nedland	1
12.368294	12.970758	unsurpassed	1
5.7860837	10.409039	chronometric	1
10.717978	4.6432815	peg20k	1
7.8298836	4.855849	timing-	1
13.585411	-4.4769416	mesocoxae	1
20.417774	7.847064	disease_mesh_d020773	1
11.30734	5.913581	percieve	1
12.718049	3.4331937	e.i	1
9.77816	2.9190736	200hr	1
11.733631	-0.15647572	block(s	1
13.87769	4.6515436	chemical_mesh_c091346	1
10.577798	-2.0463588	gene_22863	1
4.052312	1.7988486	dnamutation_c.11g	1
3.3909125	10.099042	disease_mesh_d004480	1
18.060932	-3.6763904	o+	1
9.453925	2.6527944	lhx2	1
1.675818	5.1100173	malariotherapy	1
1.5678667	1.9534955	13q13	1
8.938664	4.0699453	dmem/2	1
7.5936923	2.8842058	val84	1
18.242657	5.564868	rematch	1
9.4870825	5.2305493	pigmentosus	1
2.2462888	-0.85424846	gene_25289	1
19.469463	7.328188	-producer	1
13.419725	5.69697	126.04	1
10.115478	3.058603	species_42192	1
9.658734	4.0049667	1/15000	1
14.598972	11.808728	31g(d	1
8.507209	-5.223851	dlss	1
6.4515944	0.4624373	inlj	1
12.52207	0.67517376	harold	1
9.003532	0.28049394	succinylation	1
5.9996967	4.6123447	pp7	1
15.173255	9.029348	13%-15	1
7.8926773	9.938756	fsus	1
9.835722	-0.21360938	lambeau	1
14.032674	1.6238272	sakagami	1
10.5910425	3.6348665	dichter	1
10.8731365	3.0846314	l3224	1
0.24642421	8.652623	recurrently	1
6.7607317	1.8118638	dpmd	1
5.8140664	-3.179835	inquiry	1
6.1553082	12.483847	q(2	1
13.254217	1.5730621	chemical_mesh_c003460	1
10.146007	4.461199	maneerat	1
9.37567	3.8707836	2.0.8	1
16.858274	5.8327546	catnon	1
13.007879	-3.5525374	alien	1
15.998436	-1.319917	genovar	1
12.161112	0.43247697	marchese	1
3.9569817	10.204275	gene_54453	1
10.764367	3.2053735	blei	1
13.273919	-1.669601	toxocara	1
4.649995	3.7086427	r153	1
16.72143	-5.1462207	depilatory	1
7.011991	12.751769	sinoaortic	1
11.367144	1.0308756	procarta	1
13.31937	2.7032945	gene_337158	1
9.904495	-2.881761	milbemycin	1
18.204157	9.1964655	anisogamy	1
14.640453	-0.9810268	behaviors	1
7.313416	12.040771	motoneuronal	1
18.587889	8.530301	sandostatin	1
6.3935833	2.2120433	y65	1
13.908505	-2.954909	echinocandin	1
2.689599	11.37511	gene_10905	1
13.346062	5.335881	xl1blue	1
18.235435	8.754397	autogel	1
22.091858	6.635846	transcriptional	1
9.998308	8.309207	1.41	1
6.0259657	0.004011122	14028	1
3.3450887	5.6536384	extrafascial	1
16.193493	9.966074	gene_51378	1
16.658417	-2.0007174	asc1delta	1
7.5834985	-7.781343	r=0.99	1
12.825873	3.6628652	0hr	1
9.305366	6.8917756	pantanal	1
13.82285	-5.7945223	-promoter	1
11.795151	3.3052835	etsa	1
10.362624	8.934211	5826	1
4.550716	6.030275	isostar	1
6.229489	3.2573068	cottin	1
17.128614	-5.348413	nauheim	1
14.306454	8.418546	44.08	1
13.648707	8.940194	4~8	1
11.66809	-2.6790679	switch1	1
10.290964	0.516552	duffin	1
11.979415	3.556887	4,524	1
11.34998	7.882952	2293	1
11.036724	-3.6414688	galactonic	1
9.064033	13.750415	orthognathic	1
12.294973	-3.163216	phosphomolybdate	1
3.4668043	7.831653	tablet/50	1
3.2942474	1.5167956	gene_81037	1
5.059395	4.7006264	useless	1
11.828238	-2.342081	species_44947	1
15.792786	-1.9049542	photosensitizing	1
12.62768	2.1593745	one1	1
-1.7679669	6.2674637	dfl	1
9.272998	3.6730316	observacionale	1
5.4575157	2.4961662	gly178	1
10.695667	-0.39154702	schmidt	1
8.426002	4.7299595	cm-12	1
2.2240112	1.0609759	xq13	1
-0.347592	3.216933	curosurf	1
5.9799857	5.9220495	species_36911	1
8.151225	6.155736	gene_443394	1
9.621389	5.3370843	chonburi	1
15.942481	3.6877828	50g	1
4.438174	4.455273	adas	1
10.395306	1.9175357	gene_63999	1
9.249119	4.512744	reduzierten	1
12.203903	5.808087	13/43	1
12.894759	-1.820421	species_188704	1
13.16201	-1.1927514	mid-2005	1
12.626951	0.22170915	yvonne	1
10.333755	3.6723745	paramediastinal	1
6.442706	3.6477728	hypersusceptible	1
14.336653	3.7785547	chemiluminometer	1
9.256348	3.884237	distribution(s	1
6.34488	3.1734073	p85a	1
6.1304793	-1.0339063	hillenbrand	1
15.629186	4.1495585	genetree	1
10.42513	3.1946898	.455	1
11.363535	0.16345528	gene_841645	1
4.0679216	1.1792316	gene_100033832	1
10.49536	4.8308353	8:2:0.2	1
11.396491	11.201553	epithecium	1
-1.0817806	2.7104797	norwich	1
6.3123913	1.8100256	species_159059	1
14.892574	4.819043	c(o)-	1
10.818026	12.608138	gene_822417	1
9.106998	-1.6614411	doenjang	1
15.020814	16.357576	chemical_mesh_c456319	1
9.130735	0.8386352	ddra	1
8.607205	5.9810824	longyearbyen	1
19.319485	3.9752324	0.75:1	1
7.6565094	-0.73458767	cambogia	1
7.070955	5.814932	scatterometry	1
10.908229	11.264041	robe	1
16.286661	3.8300269	florist	1
10.288464	5.075765	suef	1
10.729858	4.1958222	3372	1
12.218137	-0.16069108	-1.30	1
14.028618	-0.26673108	frangioni	1
6.689871	0.4693583	species_43166	1
3.7234185	5.541652	gene_24914	1
3.6565473	-5.043726	phosphorescence	1
4.785772	-4.3871717	oia	1
9.224132	3.304823	cellline_cvcl_0372	1
12.707881	14.508257	b]pyrazine	1
11.517641	6.897935	shahrekord	1
12.96396	7.7577367	afai	1
3.4077523	0.7064957	intraligand	1
6.676263	7.2562466	campylobacterales	1
16.173126	0.293157	hsc-3	1
9.84348	-6.258719	wrest	1
11.321619	6.8699474	phuc	1
12.702107	2.7276392	verbindung	1
14.8686495	4.696208	myology	1
18.421682	1.9001613	canulate	1
10.398652	4.2945266	nh4)3po4	1
2.166609	-5.935347	-oriente	1
7.8541636	2.3847392	snp_rs3732378	1
9.760301	5.134	besat	1
11.1549425	2.0561028	-sgfp	1
10.79637	3.3918917	mokhir	1
5.6273184	2.3032591	ile35	1
16.547997	9.22762	estevan	1
9.483433	-2.635077	sahd	1
4.4048977	-2.8195875	gene_24163	1
9.034572	0.5357721	lcck	1
17.82639	-1.6846089	neurointensive	1
17.337255	-1.3414057	chemical_mesh_c097760	1
5.2645926	-4.2098083	rcis	1
7.392406	-7.5474224	pigtaile	1
12.239309	4.3385563	-6.99	1
9.596215	5.921817	wilcoxson	1
9.140155	-2.404429	debacle	1
2.531692	-2.9715745	conlan	1
3.8588245	-6.2251477	gene_91851	1
13.190882	-5.716036	minimization	1
12.10754	0.4626327	barajas	1
9.824654	6.113837	size10	1
17.15896	7.121649	micromax-007hf	1
5.4695888	4.5172253	hdl2	1
13.31282	12.628189	sts	1
19.901285	11.58274	ap4a	1
4.5524263	-6.870397	meaning	1
10.733818	-3.5987058	jasmonic	1
2.3328156	6.7277007	omega-1	1
10.408126	2.1082788	pfitzner	1
17.276001	4.703372	qpa	1
10.953408	1.9631894	1991b	1
17.318401	0.42649055	vlp	1
9.182628	-1.9084498	dbspl	1
8.4734745	3.7410982	emonet	1
10.788613	3.6842067	-0.371	1
6.3751	4.9865966	gene_478293	1
9.8649845	3.8272486	rmsea=0.06	1
10.600537	4.4749203	disenado	1
15.169344	-0.12298638	3galnac	1
8.544982	4.374096	15,552	1
10.479416	11.63573	c09	1
12.116749	2.2331882	breckenridge	1
10.294117	8.692305	4273	1
6.4072337	13.333609	gene_55244	1
5.828867	3.5621252	l55	1
11.307226	6.3077116	changsha	1
3.5130002	6.9398932	abstractly	1
14.6697445	2.263628	hydroxypropyl	1
0.5340983	9.339181	case12	1
9.677816	9.093006	officiel	1
9.470905	9.131271	33,300	1
16.335348	5.6849613	gene_406928	1
14.818527	5.1630607	0.130	1
9.2789345	-1.0556843	rothbaum	1
4.589236	-3.903226	rlen	1
9.484767	1.5537279	antagonist-	1
11.775994	8.297458	8.24	1
9.278145	5.344146	nm-20	1
9.492368	-0.7309427	cphir	1
3.0335426	-2.7079098	bidimensionally	1
13.628199	2.4798164	bruegel	1
8.656407	2.7815387	ataf2	1
11.616479	9.11613	1.972	1
8.939669	2.5059083	fantin	1
6.5487394	6.859332	behead	1
12.217888	-1.260989	chemical_mesh_c102777	1
11.833188	1.7111082	puli	1
10.849421	6.2162056	muestran	1
16.49779	3.7394736	164.7	1
4.8290844	0.7421144	gene_91734	1
7.099718	5.492051	subloci	1
15.324361	5.2918777	day10	1
6.064335	-1.3339782	extrarenal	1
8.194459	6.139678	cucurbitales	1
11.00236	1.9903526	bmpr1a	1
19.907494	-3.7021832	uvcs	1
10.297912	3.3830218	krishnaiah	1
